42,118
218,223
124,46
210,226
173,37
143,107
227,77
145,91
91,197
23,133
123,28
21,202
3,35
83,47
164,173
36,10
39,110
196,251
115,58
129,62
196,27
102,232
183,177
37,42
196,65
231,141
43,232
16,137
141,49
161,89
120,19
203,122
100,194
189,41
168,105
205,181
158,37
157,56
148,254
235,39
25,238
47,183
246,79
247,82
67,85
163,216
154,16
218,225
154,113
97,143
244,250
252,7
66,121
98,127
209,93
4,110
164,108
217,22
211,117
50,131
74,131
210,39
240,191
6,236
20,70
28,112
42,29
65,168
237,254
37,226
196,22
83,93
123,45
76,41
75,255
219,226
245,173
205,107
12,110
163,147
51,70
196,102
67,245
252,248
152,195
206,155
33,27
69,68
13,226
84,152
81,204
141,66
75,102
227,155
57,85
85,12
70,35
112,140
129,140
167,200
18,115
233,95
45,2
136,93
171,160
173,186
200,137
204,114
16,30
127,7
238,227
209,30
37,94
92,129
161,141
73,228
10,118
15,172
207,95
89,239
32,110
149,210
0,69
232,67
47,211
114,174
249,233
90,58
167,147
171,122
33,226
142,154
185,3
13,43
234,190
67,249
144,152
61,61
223,37
222,41
9,29
90,43
162,35
84,250
61,27
169,100
121,133
123,141
232,213
105,154
155,148
15,108
50,137
156,7
32,178
72,211
40,203
6,172
183,191
255,244
149,102
50,233
213,107
139,129
192,134
225,247
165,78
138,231
34,249
74,129
112,108
173,141
75,161
211,130
36,20
90,67
239,131
12,184
29,183
17,113
71,231
192,153
254,130
215,181
76,81
148,221
13,172
109,184
63,113
102,194
51,76
236,227
218,71
217,16
57,45
185,138
220,81
16,54
169,87
198,200
171,0
220,210
79,83
43,155
81,47
77,128
227,239
9,238
240,19
174,86
224,51
33,129
115,210
37,70
222,161
221,76
139,35
228,133
152,179
108,205
183,154
85,105
71,81
73,95
85,112
247,201
132,71
86,79
111,78
147,172
31,49
5,236
174,1
219,88
198,61
218,49
14,97
127,152
54,100
10,195
202,193
66,65
127,8
200,63
115,179
161,188
1,122
78,180
36,194
233,77
80,126
25,99
186,134
174,6
77,35
176,95
122,82
57,105
55,51
181,28
144,168
21,235
120,213
3,174
137,224
165,22
160,220
62,219
9,27
63,184
12,158
3,11
170,108
43,7
221,78
57,44
129,194
110,215
26,148
67,110
52,175
157,226
228,241
16,218
13,45
15,28
242,5
64,85
86,181
116,252
15,230
113,211
44,153
151,86
37,246
70,206
0,154
234,167
48,126
234,129
164,126
220,105
14,0
43,36
185,171
73,61
26,59
247,171
224,103
233,199
213,51
107,157
22,223
222,0
133,150
37,241
77,96
207,225
231,65
202,190
187,193
24,0
223,91
254,27
190,135
198,7
26,94
68,182
42,237
137,95
95,27
71,71
109,231
18,23
113,243
221,180
34,2
123,154
132,90
48,94
203,68
55,227
17,28
214,245
105,120
119,227
175,5
220,176
152,79
216,199
119,40
53,177
101,41
172,220
165,53
252,254
66,48
170,180
188,61
2,220
254,153
241,0
53,102
82,54
12,165
6,2
244,77
33,222
238,151
152,17
36,210
172,94
81,152
98,227
98,169
205,48
160,50
54,10
147,102
248,100
9,141
7,236
15,250
46,159
24,145
58,77
251,101
96,166
31,140
163,123
246,95
252,58
249,132
245,181
80,172
169,99
30,33
131,241
213,172
133,139
8,203
174,26
25,155
78,188
75,158
142,108
103,104
120,96
175,16
47,14
100,60
122,222
85,149
232,66
155,248
122,53
70,219
120,37
98,75
83,52
247,94
35,48
198,182
101,166
236,192
129,200
23,60
19,196
214,177
123,234
180,74
51,24
28,147
35,130
41,200
112,244
141,249
151,202
143,57
31,113
139,14
45,42
214,4
125,28
17,132
107,229
43,153
214,54
121,156
161,10
6,234
254,31
248,90
48,71
139,69
79,76
229,141
59,68
180,19
154,200
138,159
125,32
184,71
44,118
128,25
47,77
5,166
148,120
175,37
202,226
64,249
55,176
91,221
86,17
106,213
145,99
25,103
93,89
215,155
72,24
77,148
19,63
12,145
6,171
66,33
151,83
72,20
235,245
110,62
71,137
30,86
23,26
62,51
10,219
17,228
12,110
144,205
25,243
130,231
152,235
195,49
169,5
145,131
132,139
65,224
122,179
120,168
83,161
111,15
44,147
90,11
202,23
140,34
213,117
174,120
172,173
112,61
250,27
10,228
177,6
5,140
244,94
20,179
32,176
127,13
251,89
179,225
119,129
1,73
101,188
4,29
101,211
127,136
25,42
222,214
240,25
231,212
99,187
75,122
164,203
74,33
7,45
220,184
95,146
83,213
224,141
25,29
135,87
186,90
98,76
175,43
222,156
91,191
151,17
203,145
153,158
95,244
87,93
147,184
157,23
25,38
57,131
30,214
247,150
28,209
247,155
217,160
23,185
81,112
149,55
135,33
115,95
21,74
64,140
255,51
8,171
246,105
228,62
254,214
251,249
53,52
55,208
6,56
129,62
27,61
245,130
97,129
168,158
146,67
74,215
151,177
77,70
123,86
115,17
80,199
153,149
16,177
208,63
199,30
146,38
111,196
9,197
220,0
100,79
84,34
16,215
253,169
245,22
9,67
233,136
179,232
60,249
242,177
84,231
60,128
185,216
220,156
191,65
217,36
107,147
41,174
6,161
246,167
178,237
55,192
47,46
18,163
100,100
168,204
22,238
98,220
208,182
112,210
255,194
169,206
167,157
174,108
245,114
94,85
130,188
181,109
37,142
138,195
137,79
74,102
8,37
208,20
55,132
236,167
254,120
192,85
160,218
92,204
63,207
33,252
239,120
141,251
251,195
1,76
169,14
43,37
32,192
220,208
207,48
169,176
127,28
166,25
109,53
111,204
190,190
255,109
0,202
122,239
107,217
4,134
140,145
99,98
206,178
214,179
111,17
252,132
134,224
150,170
62,177
93,134
79,78
58,244
67,192
104,182
22,1
239,141
43,51
221,150
244,209
254,252
74,84
43,60
100,207
27,179
144,110
223,36
124,125
71,211
80,4
180,65
205,167
102,153
161,103
87,179
143,51
193,117
26,236
22,121
182,160
146,3
125,243
136,14
115,45
225,58
178,158
177,3
91,118
100,142
178,83
193,141
225,120
45,225
212,104
109,103
116,42
163,243
24,35
82,208
132,34
193,54
203,113
77,243
150,255
75,13
235,24
107,110
1,223
126,188
223,102
25,178
136,221
177,164
8,171
243,150
102,3
116,54
182,230
132,47
162,124
138,185
140,222
204,27
227,35
117,147
174,111
203,12
139,68
89,139
176,135
224,118
215,232
164,57
84,232
118,180
152,52
171,45
125,136
193,163
74,85
149,232
232,150
127,107
81,255
169,109
176,145
165,252
217,24
165,126
103,13
146,72
46,76
43,250
166,51
55,246
105,157
242,187
248,4
160,92
54,239
220,240
111,254
155,231
245,180
14,245
36,214
139,3
231,210
230,204
209,231
139,118
3,143
202,153
115,97
71,98
13,172
119,16
142,152
142,44
86,130
128,63
82,185
81,5
199,181
168,234
252,143
43,80
224,17
64,81
71,40
81,179
95,38
19,22
28,186
242,116
153,71
145,158
118,31
109,138
118,20
244,253
150,58
166,224
165,112
40,27
190,134
32,177
156,35
48,196
128,238
208,114
223,224
83,181
245,173
122,153
28,55
196,155
175,186
237,175
98,47
172,17
61,102
251,1
47,227
133,145
206,243
81,58
164,140
173,138
31,54
168,213
88,58
174,155
181,180
124,125
81,12
53,126
7,188
11,213
55,29
11,205
187,15
18,187
201,146
13,176
140,116
159,243
149,0
228,186
80,2
205,37
217,27
152,67
133,159
113,158
245,108
27,17
245,95
195,180
142,94
65,42
80,106
51,100
160,36
206,7
250,72
149,38
8,178
173,187
59,217
161,6
214,31
150,1
30,9
166,110
76,114
9,188
119,198
105,146
36,138
231,204
180,202
35,38
127,1
49,218
198,172
103,176
210,223
108,122
11,25
184,95
45,5
114,146
153,82
97,27
226,178
141,106
104,56
49,1
50,180
250,24
247,14
54,31
40,121
170,122
44,113
113,136
130,52
5,37
67,201
193,11
8,177
70,142
180,98
135,36
51,201
41,220
108,7
116,240
232,102
52,9
6,191
248,194
246,49
58,200
126,171
19,225
123,29
56,220
110,0
186,183
141,2
150,224
218,66
44,143
70,141
223,189
49,172
27,203
188,214
187,156
14,145
12,228
38,161
35,35
110,21
178,220
137,210
126,210
81,186
92,91
190,194
166,97
69,192
173,131
134,46
177,178
173,56
98,170
227,66
198,226
76,140
76,189
245,36
215,239
86,176
105,194
123,215
227,225
16,253
35,164
1,254
173,10
137,78
100,117
181,47
28,166
4,86
195,17
163,188
38,35
132,25
5,133
119,255
197,47
170,245
110,19
74,114
6,89
137,103
232,228
197,13
136,255
187,119
24,133
31,117
60,175
123,2
163,44
160,230
171,229
225,26
1,92
47,223
111,122
134,29
113,119
48,27
120,193
185,150
166,177
199,76
250,117
71,146
190,150
208,80
75,69
142,190
141,98
222,101
27,242
76,137
30,176
155,198
87,192
38,50
100,132
172,124
113,16
194,237
98,72
55,252
106,211
101,135
192,60
43,250
130,4
229,140
247,49
106,188
56,90
113,82
34,2
140,224
26,50
10,35
152,136
115,83
0,69
188,181
194,193
99,188
128,116
32,29
112,124
233,26
76,98
83,24
73,114
23,243
189,141
202,187
20,87
110,64
124,84
217,45
78,179
94,42
56,99
48,155
139,141
163,25
196,15
15,252
219,157
232,13
203,180
83,150
102,139
84,184
71,216
96,44
17,238
245,204
22,116
70,166
28,167
130,230
14,245
156,91
123,165
127,75
142,222
67,28
108,106
38,23
181,49
97,64
24,233
54,142
228,169
87,75
1,164
231,182
56,142
162,77
206,190
49,75
238,16
113,63
9,248
66,138
9,104
30,7
191,226
116,82
110,182
166,231
146,74
39,73
91,195
72,102
68,12
108,169
123,155
140,39
189,164
39,18
122,255
171,88
220,122
32,131
238,238
28,138
118,205
195,70
197,240
133,166
23,248
93,68
170,223
230,205
215,36
160,160
68,22
186,121
36,93
231,106
222,236
29,181
252,85
152,116
209,187
11,156
81,194
73,123
166,236
25,237
150,248
120,241
16,43
197,173
102,29
17,18
236,25
223,51
27,214
140,198
169,126
244,26
21,138
103,182
62,99
89,149
208,194
144,203
96,166
55,234
8,156
210,190
170,103
75,63
134,139
246,230
30,129
249,6
53,14
135,220
134,74
212,46
84,30
186,33
66,96
2,114
29,137
130,223
237,76
153,44
1,160
192,128
106,23
92,61
161,221
165,180
119,26
152,69
39,172
84,92
17,88
133,240
129,117
161,90
151,96
217,254
225,244
230,156
59,107
51,158
129,94
125,186
214,22
173,252
245,223
45,34
178,133
163,113
98,123
215,113
145,11
72,101
231,91
240,120
201,177
90,109
57,46
64,246
210,37
186,197
142,68
187,141
106,240
22,148
80,183
173,148
171,29
100,69
126,98
71,241
115,202
54,108
80,12
222,207
199,32
138,154
200,208
208,232
133,56
45,200
31,213
137,116
197,231
57,94
118,196
46,192
188,232
70,126
143,248
87,152
246,114
227,221
224,210
15,205
98,250
197,48
176,201
186,80
208,25
186,160
193,221
91,3
142,130
56,221
217,177
3,9
156,166
246,33
213,25
105,113
58,210
53,186
192,168
213,228
159,205
231,211
70,125
255,131
236,195
78,117
116,4
151,159
108,22
65,12
88,149
89,227
152,121
197,182
49,117
66,82
238,21
239,157
0,94
253,137
128,46
171,53
137,221
30,105
72,207
140,30
160,243
229,161
157,196
223,106
182,75
213,138
1,75
253,117
109,116
143,240
89,1
167,145
33,106
206,191
147,172
226,212
183,101
173,206
163,178
215,75
37,224
124,192
92,54
106,63
57,144
155,45
112,238
132,156
157,255
126,35
48,207
127,254
52,72
220,154
182,251
247,61
24,17
97,115
174,232
191,143
113,155
159,47
89,181
134,131
250,239
220,234
253,166
93,246
126,196
218,132
239,42
113,124
252,222
150,165
214,249
48,66
255,31
86,198
236,111
195,223
70,246
244,93
113,214
64,111
218,21
39,183
13,106
80,29
116,186
156,159
211,92
207,246
161,51
112,219
3,247
199,44
204,66
64,155
245,19
25,67
226,139
145,20
196,235
250,123
206,8
107,126
41,250
97,205
67,251
88,46
224,27
114,69
231,4
83,37
238,105
73,68
61,46
37,48
13,213
163,170
102,1
173,61
234,111
116,215
42,134
44,253
38,246
253,222
155,244
70,64
31,13
188,89
124,21
59,166
10,6
203,65
31,76
78,15
142,150
37,65
225,86
50,30
115,79
49,109
210,203
250,172
249,202
2,177
144,59
136,251
16,197
49,12
252,37
115,69
231,111
125,226
144,158
12,23
83,157
231,35
242,221
51,241
186,19
154,104
22,180
106,247
186,251
6,217
62,59
91,28
124,32
96,249
157,26
207,37
52,94
43,82
109,117
17,92
108,96
86,127
11,199
105,185
131,111
252,240
47,86
34,221
152,1
74,239
199,164
130,164
79,171
212,138
34,78
11,172
101,223
85,38
187,189
221,70
222,248
10,153
91,27
108,219
67,25
184,106
29,1
137,106
146,114
47,26
123,214
136,85
11,213
12,146
254,68
102,156
12,2
18,107
20,126
201,186
76,207
132,100
137,95
169,35
198,128
141,160
29,184
223,27
178,243
36,121
227,87
25,117
8,13
115,117
50,39
247,255
65,102
127,165
80,192
160,179
45,125
98,237
188,223
65,107
168,248
29,181
188,248
217,99
217,169
162,214
114,119
253,216
189,70
217,96
203,87
98,128
93,102
110,54
108,157
139,57
175,193
189,136
65,208
41,211
123,158
26,176
98,173
32,222
169,56
12,212
254,158
60,148
19,90
37,237
151,27
45,39
70,116
82,34
242,220
29,34
220,182
65,8
208,43
159,213
114,248
132,43
205,91
107,0
246,111
93,13
122,167
131,82
159,184
39,106
246,166
122,163
31,82
145,36
252,211
130,255
71,129
23,127
157,55
18,143
26,47
157,169
43,172
212,36
116,24
2,91
2,192
166,123
52,253
99,121
38,156
205,228
254,176
119,208
30,51
165,180
182,182
4,207
229,232
88,224
37,148
8,31
240,30
30,57
126,176
13,108
78,124
137,194
230,107
37,70
32,213
73,38
162,253
12,148
2,102
218,127
201,117
2,43
160,223
216,216
234,160
76,66
78,208
143,96
243,1
12,148
242,93
185,172
250,108
177,119
10,139
113,170
237,158
29,17
112,171
177,49
226,119
63,143
162,104
192,121
183,121
173,142
82,18
181,93
63,105
175,40
193,162
94,51
225,191
133,22
175,135
41,97
211,215
189,160
204,67
86,16
223,14
234,94
15,133
95,2
202,25
247,209
204,207
55,253
147,75
0,248
218,58
25,224
70,86
164,41
125,251
55,75
30,231
152,25
67,175
125,161
253,194
25,242
218,160
37,155
91,247
129,58
185,56
196,150
93,55
109,244
124,152
157,43
61,17
63,178
114,77
116,13
197,248
146,16
133,71
25,38
139,147
143,18
93,119
242,223
60,28
136,125
46,254
173,131
13,177
53,40
44,230
3,158
147,5
128,141
215,237
161,205
212,35
177,8
166,161
200,90
42,19
166,28
169,170
128,167
94,12
208,70
12,248
153,74
205,128
76,230
90,205
33,15
26,120
20,167
205,167
50,250
159,50
196,215
169,3
8,49
214,254
47,163
198,205
30,27
96,150
125,27
181,124
176,114
240,32
103,68
15,32
135,36
249,252
100,125
238,55
76,76
159,190
23,210
79,240
179,51
221,170
87,52
146,13
23,42
190,105
100,67
241,96
255,130
139,129
16,237
235,134
231,95
70,91
112,11
90,168
83,1
40,253
195,75
248,132
104,214
149,139
235,167
149,143
23,88
239,204
121,190
211,165
72,190
80,181
139,46
106,198
233,87
202,132
61,191
168,24
49,178
138,226
121,158
244,214
214,182
151,177
73,198
22,122
150,22
104,77
60,4
170,151
10,16
206,50
158,124
37,79
139,28
83,236
155,154
165,149
148,134
123,42
209,184
51,6
1,131
22,195
92,79
118,107
22,156
187,100
171,72
13,134
31,34
127,17
83,187
155,135
230,0
141,214
111,149
97,239
208,111
120,132
165,232
248,58
129,2
123,16
19,254
9,191
87,238
158,21
225,152
78,24
75,225
102,222
193,205
20,53
108,188
76,216
211,222
121,44
228,181
158,65
246,29
155,119
107,113
129,222
89,36
134,117
157,225
153,91
41,184
20,235
223,251
229,20
229,146
227,177
254,152
250,126
83,236
230,141
86,134
80,71
216,109
246,134
219,182
227,250
48,118
23,66
70,56
208,247
21,144
196,241
223,8
194,210
189,179
169,102
152,174
183,254
63,187
177,187
92,56
21,184
73,93
154,242
254,227
225,87
216,231
131,253
61,188
249,136
183,252
42,26
141,67
72,163
235,173
165,162
155,60
120,184
43,206
241,239
20,246
163,88
240,14
10,83
94,76
237,0
129,237
195,51
97,36
102,207
81,214
28,39
141,66
166,74
255,249
129,87
111,59
127,64
253,106
69,67
95,8
31,247
13,123
214,83
19,201
242,78
228,179
97,219
219,41
200,213
185,167
74,110
225,99
198,17
175,87
176,51
74,138
255,233
17,12
231,26
170,14
148,57
179,61
91,156
29,204
38,150
35,66
53,3
126,29
87,218
154,198
245,235
129,44
110,226
184,224
70,168
143,239
61,16
18,244
41,199
14,46
49,56
106,43
229,55
16,74
17,196
130,95
118,208
191,111
230,73
203,157
144,62
209,227
192,168
203,216
64,224
237,221
208,84
246,66
230,108
191,86
244,168
192,73
139,83
241,249
7,120
238,200
245,138
207,30
124,250
59,134
165,220
4,103
201,15
187,221
79,120
157,89
13,90
126,28
132,167
83,95
191,90
41,252
239,75
1,124
3,48
152,118
206,204
114,231
68,122
9,4
221,72
23,114
41,137
103,94
140,183
121,102
210,128
77,130
111,175
88,7
143,91
99,46
106,82
247,161
220,212
124,179
181,196
37,42
255,31
154,171
23,124
163,160
49,14
101,223
202,169
128,176
217,195
29,136
250,21
106,118
163,124
229,74
192,93
186,100
145,174
53,49
97,142
219,197
55,5
216,84
20,225
87,29
229,198
148,253
210,72
205,196
59,189
2,221
232,176
13,119
148,245
208,151
93,21
11,112
167,93
255,16
121,32
149,243
45,179
0,134
134,203
18,1
176,28
32,172
183,222
29,237
226,148
234,209
62,183
31,39
63,23
136,206
5,49
224,191
6,104
245,86
157,6
204,87
131,108
250,229
2,217
174,66
52,1
143,217
1,254
153,0
68,147
82,145
128,128
187,149
157,203
171,238
29,10
77,134
21,152
203,55
148,1
163,0
252,195
105,190
108,174
106,197
50,166
58,158
201,223
23,240
192,195
170,38
183,128
80,249
227,243
27,108
34,232
194,16
80,63
74,45
55,165
162,38
56,4
4,11
17,190
66,121
49,141
179,195
126,192
164,151
241,89
193,75
198,180
67,69
33,142
155,59
95,86
154,89
100,15
255,129
153,5
112,190
15,57
248,51
154,28
89,195
209,49
181,137
179,213
196,73
214,185
46,234
34,112
122,239
181,204
160,249
49,38
24,173
116,118
248,140
229,51
43,175
229,71
243,50
57,164
243,170
213,252
17,197
42,166
184,205
148,232
218,170
112,150
16,248
54,102
143,63
251,243
199,104
223,219
12,70
229,133
231,2
80,159
119,205
84,71
106,216
149,144
154,27
138,6
221,210
51,206
185,140
37,34
14,164
149,182
151,56
168,82
163,66
48,127
244,113
108,132
74,141
82,240
119,166
67,11
101,137
209,144
119,229
26,8
103,10
50,206
126,179
24,61
105,73
28,78
145,32
146,69
74,94
152,168
177,143
120,3
201,94
152,42
100,193
229,193
226,81
175,28
31,35
204,137
178,87
224,66
205,32
57,69
171,84
136,23
25,239
80,8
128,242
218,6
172,188
191,88
253,239
119,224
136,238
93,74
247,10
209,231
45,66
169,37
191,76
105,127
117,55
251,4
36,236
133,172
129,86
162,39
85,129
4,63
163,253
79,85
172,189
43,236
181,126
190,186
31,233
41,106
12,11
83,238
100,30
161,93
87,145
15,83
71,252
227,160
61,188
21,211
5,244
243,15
120,123
166,71
9,65
3,254
36,218
195,245
71,58
78,66
37,51
207,244
153,101
78,255
114,2
13,172
180,195
11,193
123,230
212,240
47,184
128,42
136,121
164,214
125,230
29,184
38,97
136,38
189,243
229,130
127,191
54,255
40,223
22,71
81,81
215,221
228,118
253,141
145,83
26,162
92,152
100,93
90,226
162,11
30,105
148,156
120,232
218,231
146,138
181,159
21,1
52,159
251,32
46,177
156,153
253,77
31,124
69,155
229,206
148,129
175,1
24,231
89,123
194,33
58,236
70,11
221,34
178,199
100,23
48,20
217,196
219,44
104,15
155,220
25,169
84,200
18,149
190,189
58,107
199,170
71,136
114,40
83,201
96,236
71,129
206,227
235,101
179,233
252,147
25,189
156,15
29,205
121,150
122,21
168,1
163,235
34,220
55,139
129,233
249,134
9,137
155,205
42,26
189,36
188,190
111,144
107,59
33,77
17,37
217,161
29,228
7,184
202,46
174,218
182,30
6,42
182,186
77,170
56,165
125,221
222,158
148,125
131,1
123,142
205,242
138,185
99,241
86,33
132,38
37,71
142,218
216,228
21,50
157,78
40,35
246,92
0,114
161,172
123,235
62,45
37,204
98,62
4,217
17,218
150,128
28,179
204,134
181,80
24,68
239,65
65,106
223,156
113,131
25,79
204,249
6,132
238,6
111,80
89,112
47,181
54,139
51,138
10,206
51,188
222,235
161,117
198,64
160,13
203,236
250,172
17,211
248,61
195,186
122,49
133,95
89,182
255,151
197,200
222,86
146,126
98,215
130,89
75,60
169,166
89,82
248,246
98,48
58,94
248,189
173,242
42,205
172,32
135,88
185,91
28,86
117,124
138,196
162,168
87,44
100,25
172,246
206,84
202,66
15,239
89,180
231,169
140,42
140,128
77,126
75,13
106,27
62,65
13,183
37,246
226,57
241,191
231,25
97,134
206,151
152,129
56,185
69,148
190,190
98,39
207,2
48,157
152,44
80,45
82,123
25,243
88,128
181,46
58,74
68,125
78,167
58,1
47,53
11,26
5,133
183,25
148,145
75,114
184,182
53,100
103,127
35,177
40,246
100,150
206,251
142,167
22,195
205,175
99,54
204,61
240,153
159,102
196,127
124,36
176,11
194,77
60,37
243,48
151,133
216,169
42,120
146,225
187,90
232,47
106,100
209,202
8,89
168,30
251,217
172,227
1,18
163,193
113,252
202,132
180,182
108,110
236,214
228,211
65,22
105,41
245,56
61,196
48,218
89,53
76,94
233,54
233,81
177,125
131,149
6,238
153,132
118,141
56,225
12,175
45,59
66,155
237,246
110,13
84,176
169,208
141,209
188,132
66,67
168,226
40,194
109,177
217,57
88,100
250,195
244,93
8,129
85,167
250,100
187,88
92,213
201,164
182,13
118,223
48,18
118,249
114,4
149,169
150,180
128,91
102,222
73,32
249,134
113,108
211,191
156,226
176,81
243,148
56,62
146,148
176,139
194,88
138,176
180,250
86,234
69,226
164,68
255,148
58,22
147,240
243,222
116,219
106,248
175,145
76,210
144,138
236,120
113,193
47,222
165,21
31,116
91,202
23,247
93,144
120,19
99,62
58,182
197,28
225,7
34,194
105,179
176,199
194,102
40,152
14,210
210,48
174,9
1,135
218,118
16,156
49,80
227,213
118,204
151,12
242,125
104,54
0,149
90,239
180,219
235,166
89,247
253,92
20,1
91,240
164,231
132,135
66,220
55,14
172,151
186,76
7,220
180,136
207,184
209,234
252,229
1,196
215,136
27,212
10,176
76,2
189,185
255,124
11,160
184,90
29,14
117,217
198,39
131,50
59,66
101,222
3,145
222,191
5,214
189,250
137,249
64,107
238,115
174,131
120,74
169,97
252,240
7,14
128,43
68,149
102,81
248,71
230,229
150,255
116,66
155,55
59,171
243,178
34,218
169,156
225,198
22,182
125,181
203,66
254,145
17,131
79,197
197,46
193,150
207,58
124,31
164,127
201,124
24,139
85,211
75,131
24,247
192,191
40,101
214,13
163,74
100,170
136,175
10,235
204,213
198,221
54,75
90,204
59,10
65,154
25,229
185,165
154,58
2,155
131,40
154,20
209,208
136,144
207,52
43,31
55,69
230,249
231,158
43,59
182,142
193,18
150,66
222,213
73,26
242,115
97,218
62,52
4,143
213,160
232,38
33,120
236,18
100,148
210,167
227,48
208,230
18,164
25,255
44,136
190,7
152,178
176,54
0,192
1,129
38,78
178,253
134,198
254,111
12,242
116,10
124,51
138,164
253,214
63,192
154,27
240,57
92,203
24,42
30,60
49,191
86,137
76,146
154,111
134,118
26,230
39,234
8,9
239,67
169,225
98,93
255,75
215,162
146,177
167,211
120,96
196,128
176,87
5,76
62,135
96,134
111,225
141,201
237,145
114,215
13,136
93,40
13,250
172,187
241,99
51,8
163,68
151,158
112,12
61,139
225,160
166,76
249,134
246,47
29,58
245,138
153,95
227,237
244,127
44,72
44,69
96,65
221,55
186,241
88,209
159,255
53,214
61,228
65,3
52,219
67,45
214,163
60,207
207,129
53,174
128,133
217,215
188,83
81,103
107,161
181,164
223,179
196,240
131,15
7,33
7,61
27,69
145,9
103,15
9,242
243,253
6,233
238,88
215,149
224,192
36,234
204,194
76,226
8,57
42,149
195,152
218,183
237,203
40,80
100,80
101,251
4,156
252,211
138,120
49,123
51,243
8,101
135,158
31,82
52,162
216,110
134,246
48,5
156,97
92,87
43,213
115,235
136,160
174,226
236,61
251,152
117,227
241,199
72,74
68,102
177,64
131,81
140,95
149,62
173,18
11,139
52,77
50,177
190,98
101,226
153,252
10,166
15,161
197,113
184,176
151,151
115,115
210,164
179,182
246,18
217,5
5,110
242,87
52,95
138,18
149,233
59,56
185,200
82,72
10,52
250,107
92,122
242,232
160,10
153,36
70,15
201,24
144,132
34,164
155,67
164,27
192,251
215,144
38,85
128,98
171,183
57,71
63,192
123,195
0,32
14,254
9,129
38,96
236,69
78,113
206,8
83,179
143,243
245,238
251,194
142,127
81,153
172,83
141,233
246,216
210,78
240,142
108,7
154,97
174,71
225,40
72,185
115,19
221,211
29,159
40,78
127,179
17,69
13,206
134,40
168,148
160,87
71,169
144,130
209,144
35,92
162,235
149,244
155,114
172,0
91,160
6,62
172,87
245,196
74,25
74,141
203,194
2,198
144,141
49,75
29,95
167,37
146,91
155,187
232,88
170,159
117,213
172,99
193,238
207,140
31,207
252,40
89,127
6,205
233,215
199,113
180,116
145,53
186,175
42,15
95,33
48,158
59,194
204,42
127,152
226,221
137,86
245,72
197,90
168,38
168,17
175,110
25,81
229,161
138,177
107,229
85,74
32,239
181,36
90,85
216,183
126,136
137,14
169,229
138,190
143,39
255,165
127,234
182,117
210,242
194,201
40,213
147,218
74,67
64,67
143,129
73,178
217,199
97,196
16,164
125,167
146,79
42,235
140,37
45,19
162,129
41,25
124,162
83,106
25,168
194,74
112,248
242,55
187,197
148,108
141,156
235,240
210,51
50,102
247,69
129,47
15,134
198,249
136,118
243,62
249,210
201,160
8,146
131,62
232,236
9,157
110,233
82,188
141,124
50,178
130,147
53,126
101,215
100,200
64,50
214,225
36,95
250,206
104,174
59,216
152,214
59,250
1,99
186,60
110,217
4,232
103,221
229,55
129,191
171,25
84,143
155,155
85,190
164,181
103,141
21,171
253,122
220,245
159,246
101,151
151,54
131,251
138,153
207,101
251,76
176,4
93,218
29,98
109,160
115,44
199,121
175,150
2,251
115,245
46,5
246,193
130,41
121,238
41,203
82,29
39,235
41,87
166,92
221,239
90,121
11,209
220,207
105,180
218,255
45,58
63,42
30,187
193,181
253,217
74,243
131,168
82,153
130,34
95,35
36,35
158,147
131,237
232,253
24,159
80,83
17,152
229,67
94,244
103,239
39,93
16,140
86,235
94,23
64,128
107,113
126,21
222,230
111,123
159,78
59,249
231,149
133,127
64,181
79,34
36,59
70,102
144,242
227,246
146,228
53,211
229,81
5,174
94,171
116,195
255,161
213,164
103,255
141,44
204,165
116,141
179,133
206,186
78,76
186,220
83,193
144,30
168,178
104,138
198,35
18,110
41,31
38,144
109,195
57,168
184,107
156,59
50,153
251,249
225,8
164,5
41,18
12,214
102,206
32,196
227,70
145,119
15,204
87,7
222,129
206,206
14,110
163,90
130,45
212,106
68,77
77,170
12,99
114,183
34,14
65,129
133,139
172,64
208,166
195,1
57,193
43,169
138,217
12,234
100,82
143,232
226,80
184,14
29,71
209,251
48,224
58,70
162,88
124,211
114,60
163,124
230,82
106,104
180,104
1,230
202,99
143,13
95,242
255,133
161,167
224,233
239,132
24,124
124,198
162,122
133,18
49,167
92,137
108,230
61,128
97,52
55,197
231,149
195,99
22,56
73,189
90,186
43,239
111,11
125,188
8,122
200,215
1,249
203,76
238,157
153,135
226,170
157,22
29,242
103,228
16,64
37,148
41,44
108,91
7,79
170,50
1,186
133,148
213,155
81,193
168,135
198,70
125,95
224,230
42,71
234,165
55,85
90,73
41,255
13,153
23,48
50,175
162,173
211,193
81,21
125,143
213,98
151,10
19,202
60,232
204,63
202,88
129,67
22,236
152,114
14,3
90,17
200,147
214,215
133,175
37,91
25,150
138,84
222,41
229,181
204,38
100,86
32,34
53,11
181,183
203,137
208,108
203,130
179,153
82,145
64,107
238,203
144,121
159,158
78,244
97,120
105,242
184,209
209,241
184,95
123,255
63,118
128,154
222,129
155,120
71,222
186,151
19,73
49,80
248,1
148,134
114,11
41,238
58,84
183,105
247,48
129,65
70,229
221,248
47,23
177,2
96,139
86,75
250,245
63,174
185,188
114,186
52,153
110,84
238,32
162,155
145,120
179,11
86,19
233,156
167,12
53,255
75,199
225,164
0,175
239,129
